user,id,text,created_at
@naa_two,602540911180972032,"RT @Madan_Chikna: Whistle Fodu.

Jai Maharashtra

#MIvCSK",2015-05-24 18:25:22+00:00
@naa_two,602539386148814848,"#MI 🙏

@mipaltan #ApunKaSuperstar #MIvCSK #PepsiIPL #IPLFinal",2015-05-24 18:19:18+00:00
@naa_two,602518811820994560,"Sources. Sources. Sources. 😂😂😂

RT @TimesNow: Even the corporates are not happy with this government: Ashutosh, AAP #Modi3656",2015-05-24 16:57:33+00:00
@naa_two,602517128105709568,"RT @Being_Humor: महाराष्ट्रा रन निर्माण सेना। #mi 
#IPLFinal",2015-05-24 16:50:52+00:00
@naa_two,602499407804702720,@ashutosh83B ke company mein ho?? 😂😂😂@Trendulkar,2015-05-24 15:40:27+00:00
@naa_two,602498799844466690,RT @KyaUkhaadLega: I think this match is fixed. My friend just messaged me saying that the team batting first will either score an odd or e…,2015-05-24 15:38:02+00:00
@naa_two,602497380127145984,"Kiye karaye par paani bc. -_-
@mipaltan #IPLFinal #PepsiIPL #MIvCSK #MI #ApunKaSuperstar",2015-05-24 15:32:23+00:00
@naa_two,602496565945602048,"RT @KyaUkhaadLega: Normal People : Utha le re bhagwan
Nita : Utha le re Harbhajan 
http://t.co/XEn1Z0PZJg",2015-05-24 15:29:09+00:00
@naa_two,602496168908591104,"Well played @ImRo45 :*
@mipaltan #ApunKaSuperstar #MI #MIvCSK #PepsiIPL #IPLFinal",2015-05-24 15:27:35+00:00
@naa_two,602495173877084161,"RT @mohanstatsman: Rohit Sharma at Eden Gardens
in Tests: 177 on debut in 2013
in ODIs: 264 vs SL in 2014
in #IPL: 109* in 2012 &amp; 98* in 20…",2015-05-24 15:23:37+00:00
@naa_two,602494741511413761,"Hope #Hitman completes his unfinished 100 at Eden Gardens tonight! :*
@mipaltan #IPLFinal #PepsiIPL #MIvCSK #MI #ApunKaSuperstar",2015-05-24 15:21:54+00:00
@naa_two,602493669933850624,Rohit Sharma &amp; Eden Gardens!! Dada ke baad humara #Hitman hi aata hai! @mipaltan #ApunKaSuperstar #MI #MIvCSK #PepsiIPL #IPLFinal,2015-05-24 15:17:39+00:00
@naa_two,602482944754601985,@mipaltan Ganpati Bappa Moraya!! Houn jau dya! #IPLFinal #PepsiIPL #MIvCSK #MI #ApunKaSuperstar,2015-05-24 14:35:02+00:00
@naa_two,602442462624227328,"RT @ESPNcricinfo: Stats preview to #IPL2015 final #CSKvMI: The best sloggers take on the best bowlers 

http://t.co/X4K3BSIIiM http://t.co/…",2015-05-24 11:54:10+00:00
@naa_two,602439575961632768,"Fuck. Kya??😂😂😂

RT @TimesNow: Cong leader Rita Bahuguna Joshi claims PM's 'Man Ki Baat' programme was inspired by Rahul Gandhi",2015-05-24 11:42:42+00:00
@naa_two,602438623309336577,"@waglenikhil "" @kumarketkar "" a journalist?? 😂😂😂
More like Congress bootlicker. He'd even fancy @OfficeOfRG as our PM. Imagine that. 😂",2015-05-24 11:38:55+00:00
@naa_two,602438264717357056,@waglenikhil Most of your lot are so mediocre that they cannot write logic and put out biased views.,2015-05-24 11:37:29+00:00
@naa_two,602436874834083840,"@thatfreefall Disagree that RG's failure was just law and order. IG was definitely wrong the way she did it, but her son's acts were worse.",2015-05-24 11:31:58+00:00
@naa_two,602368070703681537,@thatfreefall But Bluestar was against the Khalistani separatist movement right? She didn't do the Sikh genocide. It was her son.,2015-05-24 06:58:34+00:00
@naa_two,602368070703681537,@thatfreefall But Bluestar was against the Khalistani separatist movement right? She didn't do the Sikh genocide. It was her son.,2015-05-24 06:58:34+00:00
@naa_two,602367813026590722,"@waglenikhil Corruption level? Like seriously? 'Market ppl' generalization chodo, tweet with facts! Ashe kase journalist tumhi?",2015-05-24 06:57:32+00:00
@naa_two,602349619272519680,"@waglenikhil The way your lot had predicted an year ago, India should have been a fascist state with nation wide riots, no?",2015-05-24 05:45:15+00:00
@naa_two,602348627554537472,"From ""Modi=bure din"" to this, @narendramodi  has done a damn good job!

RT @waglenikhil: Happy birthday Modi Sarkar! Achche din kab ayenge?",2015-05-24 05:41:18+00:00
@naa_two,602347999826579456,RT @mipaltan: We played every match like a final but today's game is the 1 that matters the most!Come on @mipaltan!#ApunKaSuperstar http://…,2015-05-24 05:38:48+00:00
@naa_two,602347920793309185,"@IndiaHistorypic The banner makes no sense. Should've been:

General Dyer 1919
Rajiv Gandhi 1984

Wonder who they hated more, mother or son?",2015-05-24 05:38:30+00:00
@naa_two,602136125323354112,"RT @sn_quote: looks like co-ordinated effort by presstitutes to malign BJP &amp; its supporters..
@coolfunnytshirt http://t.co/BAufztiztA",2015-05-23 15:36:54+00:00
@naa_two,602135289763495936,RT @OpIndia_com: A class 6th student will have better comprehension and analytical skills than writers at @firstpost: https://t.co/2r5SpFwt…,2015-05-23 15:33:34+00:00
@naa_two,602135064185438208,RT @timesofindia: #Agra: A father wants #euthanasia for 6 kids suffering from rare neuro disorder http://t.co/gpfPVT2vle,2015-05-23 15:32:41+00:00
@naa_two,602131091705597952,"Fuck. Kya hai ye? Itni gandi harkat? 😂😂😂😂😂

RT @firstpost: http://t.co/8HBTicOsik http://t.co/Z3kWhsYQKB",2015-05-23 15:16:53+00:00
@naa_two,602009440380788737,"RT @MohitParmarr: He: aaj bahot pili

She: Maine bhi

He: aww

She: aww

He: awwwww

She: awwwww

He: awwwwwwwwwwww

She: awwwwwwwwww

*PS:…",2015-05-23 07:13:30+00:00
@naa_two,601651480563621888,"Next from @firstpost: Eid ka chaand not spotted. This should come as no surprise in Modi's India.
😂😂😂 #AdarshLiberals #Sickular",2015-05-22 07:31:05+00:00
@naa_two,601649353460056064,"Kuch bhi ho, Modi ko ghasito.

RT @firstpost: No job for Muslim MBA? This should come as no surprise in Modi's India http://t.co/Jova7q6zPe",2015-05-22 07:22:38+00:00
@naa_two,601648264392282112,"Fuck. Jadoo. 😂😂😂

RT @adventure_spots: Mount Rainer at sunset with two lenticular clouds above it http://t.co/m2wq0L4Be9",2015-05-22 07:18:18+00:00
@naa_two,601647451355754497,"RT @firstpost: Have to neutralise J&amp;K terrorists using terrorists, says Defence Minister Parrikar http://t.co/SyGqWemIka http://t.co/BqxF3M…",2015-05-22 07:15:05+00:00
@naa_two,601373965106290691,"RT @avarakai: Wah @nsitharaman ji....Jee baat...you hurt them, where it hurts most.  https://t.co/HMtN9aUvpD",2015-05-21 13:08:20+00:00
@naa_two,601368180288688130,RT @AshDubey_: Hindus under attack................................ No? Why?  https://t.co/GNkAlQPNWA,2015-05-21 12:45:21+00:00
@naa_two,601367659448381441,"Every time I read @OpIndia_com, I'm like: Haila, bachpan se to main andhere mein tha!! 🙏",2015-05-21 12:43:17+00:00
@naa_two,601367344590422016,"RT @OpIndia_com: More cases like those of Zeeshan Khan, but not worth news reports? http://t.co/bIXp4C0sBY http://t.co/1K8raCjbFU",2015-05-21 12:42:02+00:00
@naa_two,601365709533253632,"RT @parthya: #AdarshLiberals on Modi Sarkar

May 2014: THERE'LL BE FASCISM, RIOTS, WW 3!

May 2015: Meh, told ya India won't super bumper e…",2015-05-21 12:35:32+00:00
@naa_two,601365709533253632,"RT @parthya: #AdarshLiberals on Modi Sarkar

May 2014: THERE'LL BE FASCISM, RIOTS, WW 3!

May 2015: Meh, told ya India won't super bumper e…",2015-05-21 12:35:32+00:00
@naa_two,601283013276672000,"@JhaSanjay Thoda aur kam karte to @OfficeOfRG ji bhi vote kar paate! 😂😂😂
#RememberingRajiv",2015-05-21 07:06:56+00:00
@naa_two,601282810150719488,RT @UnSubtleDesi: Heres wht I love abt journos like @vaidehisachin. God level self troll abilities in a quest to defend their leader http:/…,2015-05-21 07:06:07+00:00
@naa_two,601282387473903616,Bhai @kamaalrkhan aapko competition hai @ashutosh83B ji se.. 😂😂😂,2015-05-21 07:04:27+00:00
@naa_two,601281206156546048,"Pappu, Sr 🙏
#RememberingRajiv",2015-05-21 06:59:45+00:00
@naa_two,601281096051916801,"@JhaSanjay ji, @OfficeOfRG ko PM banao to triple digit bhi cross kar lega GDP growth! 🙏
#RememberingRajiv",2015-05-21 06:59:19+00:00
@naa_two,601278862236848128,"RT @shaitaankhopdi: #RememberingRajiv
#RememberingRaghu
#RememberingAyushmaan
#Roadies",2015-05-21 06:50:26+00:00
@naa_two,601278480299335680,RT @YearOfRat: Seriously! Anything less than another Bharat Ratna to a man who gave 1 to himself is an insult! http://t.co/Z0F6W5ljHj,2015-05-21 06:48:55+00:00
@naa_two,601278123569582080,"Bhosadika sala. Uda do ise.

RT @rahulroushan: Syed Ali Shah Geelani demanding Indian passport https://t.co/zCnUWrd6am",2015-05-21 06:47:30+00:00
@naa_two,601276349253201920,RT @SpokespersonMoD: Mirage 2000 lands on Yamuna Expressway. http://t.co/rpWPrvkEG9,2015-05-21 06:40:27+00:00
@naa_two,601276163214815232,RT @Trendulkar: Lovely quote placement. http://t.co/VaiYVgQvJN,2015-05-21 06:39:43+00:00
@naa_two,601065404958552064,RT @i_Psycho: Najeeb Jung thanks AAP for making him the first known governor to masses http://t.co/lgeEqvcmiY #KejriwalVsLG,2015-05-20 16:42:14+00:00
@naa_two,601065135029882880,RT @ShankhNaad: This is the difference of attitude. http://t.co/ZntJomuGen,2015-05-20 16:41:10+00:00
@naa_two,601063513830727681,"RT @RoflGandhi_: Sadhvi Pragya, Prachi, Sakshi Maharaj, Uma Bharti, Adityanath....Vimal se jyada Kesar toh BJP me hai.",2015-05-20 16:34:43+00:00
@naa_two,601063469824094208,"RT @KyaUkhaadLega: Wife: New phone dilwa do !
Kejri: Kaunsa ?
Wife: Nexus 5
Kejri: Nexus ? Matlab LG Nexus, GET OUT ! LG ki agent hai tu

#…",2015-05-20 16:34:33+00:00
@naa_two,601063318262939649,"RT @KyaUkhaadLega: Normal People : 3 stages of my life
Advani : 30 stages of my life",2015-05-20 16:33:56+00:00
@naa_two,600990236097687552,"RT @Being_Humor: 3 stages of life of @ArvindKejriwal  

1) Janam 

2) Maut

3) Janam (U turn)

😂😂",2015-05-20 11:43:32+00:00
@naa_two,600988972999782400,RT @RoflGandhi_: Agar maggi par ban lag gaya toh jyadatar ladkiyan bio se cooking/culinary wagarh bhi hata lengi.,2015-05-20 11:38:31+00:00
@naa_two,600988972999782400,RT @RoflGandhi_: Agar maggi par ban lag gaya toh jyadatar ladkiyan bio se cooking/culinary wagarh bhi hata lengi.,2015-05-20 11:38:31+00:00
@naa_two,600948342344974337,@Trendulkar Harbhajan back in the team when Dhoni's no more a part of it.,2015-05-20 08:57:04+00:00
@naa_two,600946678535884802,@harbhajan_singh pra!! Congo bhai!! Can't wait to see you play in all whites once again. :),2015-05-20 08:50:27+00:00
@naa_two,600893699707375617,RT @nationalizer: Modi was absolutely right. People are proud to be an Indian under him and were ashamed to be an Indian an year ago. http:…,2015-05-20 05:19:56+00:00
@naa_two,600893608900734978,@firstpost Do you pay for these writers?? Like seriously?? Sigh.,2015-05-20 05:19:35+00:00
@naa_two,600890684300611584,"Does Uddhav Thackeray get the meaning of ""Line Of Credit""?? We aren't giving out doles to our neighbours! @AUThackeray",2015-05-20 05:07:57+00:00
@naa_two,600889112715874305,"@TimesNow Mongolia = Mongols = Mughals = Muslim Invaders of distant past
Shivsena goes ""Spartaaa..!!"" 😂🙏",2015-05-20 05:01:43+00:00
@naa_two,600889094973980672,"Ayodhya walon!! Sikhon inse!! 😂
RT @firstpost: Bihar Muslims donate land for world's largest Hindu temple",2015-05-20 05:01:38+00:00
@naa_two,600888199586516992,@BombilFry_ Armchair activism. Bull's eye. 😂😂😂,2015-05-20 04:58:05+00:00
@naa_two,600859086834442240,@BombilFry_ Twitter is too busy in trending #ModiInsultsIndia &amp; #GappuInIndia to trend anything meaningful of that sort. XD,2015-05-20 03:02:24+00:00
@naa_two,600515805286043648,RT @TimesNow: Former Indian skipper Sourav Ganguly likely to replace Ravi Shastri as the consultant for the Indian cricket team http://t.co…,2015-05-19 04:18:19+00:00
@naa_two,600505959039897600,RT @SN_VERMA: 1031 anti corruption help line is a sham;refuses to register complaint against @ArvindKejriwal daughter for offering bribe @N…,2015-05-19 03:39:12+00:00
@naa_two,600327995044139008,"RT @timesofindia: #Hyderabad: Rare discovery pushes back Iron Age in India 
http://t.co/4ygv69XiGf http://t.co/WHJBrvTM5F",2015-05-18 15:52:02+00:00
@naa_two,600120872276340736,"RT @Jorebungley: @ArvindKejriwal is CHOR.. he has no shame appropriating others stories to his advantage 
#BhagodaBhagegaFirSe #Bribe http:…",2015-05-18 02:09:00+00:00
@naa_two,600117436965212161,"RT @MahaveerM_: #BhagodaBhagegaFirSe
1st says Police are Criminals in Uniform
Then Begs for Security enhancement! http://t.co/sRFEu4GOoV",2015-05-18 01:55:21+00:00
@naa_two,600117194618372096,"RT @coolfunnytshirt: Kejri:Ashu,bribery test kiya aaj? 

Ashu: I offered bribe to a person. He registered me as his party member &amp; said ""th…",2015-05-18 01:54:23+00:00
@naa_two,600113334038306816,"RT @coolfunnytshirt: Now autowalas can say ""NO"" to passengers at night too! 

btw, autowalas voted for AAP &amp; passengers voted for BJP? 

ht…",2015-05-18 01:39:03+00:00
@naa_two,600113315826634752,"RT @FakeJourno: ROFL. Annual auto fare revision for autowalas but electricity cos can not raise charges. Become Ambani-Adani agents.
https:…",2015-05-18 01:38:58+00:00
@naa_two,600112969750446080,"RT @rupasubramanya: From the Department of Dumb Populist Ideas,something which auto drivers do anyway is now enshrined as a right. #LULZ ht…",2015-05-18 01:37:36+00:00
@naa_two,600112969750446080,"RT @rupasubramanya: From the Department of Dumb Populist Ideas,something which auto drivers do anyway is now enshrined as a right. #LULZ ht…",2015-05-18 01:37:36+00:00
@naa_two,599443448932904960,"RT @ANI_news: Give my word,Modi will never be PM in the 21st century,if he wants to sell tea here (AICC meet),we can arrange for it: Mani S…",2015-05-16 05:17:10+00:00
@naa_two,599443194225405953,"RT @UnSubtleDesi: And its finally #ModiAtOne. A year ago, a commoner carved his name into Indias glorious history.. Vande Mataram http://t.…",2015-05-16 05:16:09+00:00
@naa_two,599227744174493696,RT @BolshoyBooze: RT if you want a debate between Rahul Gandhi and Alia Bhatt,2015-05-15 15:00:01+00:00
@naa_two,599080714668101632,@mihirssharma Or perhaps understands democracy better than you. Take's 4-6 yrs for RS to reflect nation's mood. Pity your ignorance.,2015-05-15 05:15:47+00:00
@naa_two,599075084137930753,"@OfficeOfRG Abe chodu, khud Telangana ko jalaya 2 saal, ab dikhava karega. Nautanki sala. #RGMocksTelengana",2015-05-15 04:53:24+00:00
@naa_two,599037383678394368,"RT @RoflGandhi_: नॉर्मल इंसान ""ओहो सोने से पहले गोली खाना भूल गया""
@ashutosh83B ""ओहो सोने से पहले गाली खाना भूल गया""",2015-05-15 02:23:36+00:00
@naa_two,599033555029610497,RT @HuffPostIndia: 10 reasons why Shashi Tharoor is completely wrong about Smriti Irani http://t.co/HqYCmeLqsZ http://t.co/JVgQSddGHl,2015-05-15 02:08:23+00:00
@naa_two,599029449502261248,"Fuck. That. 😂😂😂
@smritiirani @sardesairajdeep #SmritiSpeaksToRajdeep #KehKeLena http://t.co/52lF2pO3qu",2015-05-15 01:52:04+00:00
@naa_two,599027922461020160,"RT @smritiirani: Twice d gr8 Gavaskar did a Gayle- a 90 ball 100, his 29th in '83 v WIndies n a 80 ball 100 v NZ in'87 WC. Both evoke fond …",2015-05-15 01:46:00+00:00
@naa_two,599027833537564672,RT @sardesairajdeep: Some politicians bat like Chris Gayle; some are like Sunil Gavaskar. Guess who history will remember?,2015-05-15 01:45:39+00:00
@naa_two,598872362285596672,"RT @stfu_veer: 1. Fraud in movies 
2. Fraud in reality 
Close Enough. http://t.co/JEpa1ruMl5",2015-05-14 15:27:52+00:00
@naa_two,598840768120291328,"RT @oothikicha: If my computer doesn't crash, then female be good driver. http://t.co/pdKsqO71KW",2015-05-14 13:22:19+00:00
@naa_two,598840033110458368,"RT @Being_Humor: .@priyankac19 hi, on the scale of -20 to 0 how dumb are you? http://t.co/2bVoATw3n5",2015-05-14 13:19:24+00:00
@naa_two,598837816643039233,RT @ratigirl: Why Media Pimps r called #Presstitutes @TimesNow @HeadlinesToday @ndtv @ibnlive @aajtaknews #ModiInChina @abpnewstv http://t.…,2015-05-14 13:10:36+00:00
@naa_two,598705716145197056,RT @coolfunnytshirt: Huge blow to AAPtards! NaMo is not looking at the camera!!! http://t.co/DUDKtSPMK4,2015-05-14 04:25:40+00:00
@naa_two,598705557042663425,"RT @firstpost: Charity begins at home: Maha CM Fadnavis brings back cow, calf at official residence http://t.co/zU3Pb4RGrW http://t.co/Nyce…",2015-05-14 04:25:02+00:00
@naa_two,598705557042663425,"RT @firstpost: Charity begins at home: Maha CM Fadnavis brings back cow, calf at official residence http://t.co/zU3Pb4RGrW http://t.co/Nyce…",2015-05-14 04:25:02+00:00
@naa_two,597782522131402752,"RT @firstpost: Jayalalithaa may not be guilty, but judicial system certainly is, says  @TheJaggi http://t.co/uJjXSopstz http://t.co/CkkppuM…",2015-05-11 15:17:14+00:00
@naa_two,597662686814449664,RT @ScoopWhoop: 40 #Dialogues That Are Definitely A Part Of Every Indian #Friendship - http://t.co/w25CYYSE5X http://t.co/uAdRdCJf9d,2015-05-11 07:21:03+00:00
@naa_two,597662654660907009,"RT @clued_up_chic: Next event
*Dawood Ibrahim found*
*arrested*
*trialed*
*convicted*
*bailed*
*acquitted*",2015-05-11 07:20:55+00:00
@naa_two,597662364993851392,RT @i_Psycho: #JayaVerdict http://t.co/W4GtA7Hd63,2015-05-11 07:19:46+00:00
@naa_two,597652298525839362,RT @Being_Humor: do kaudi ki aukaat nhi hamare kanoon ki. http://t.co/FOOZ6pfZ8U,2015-05-11 06:39:46+00:00
@naa_two,597646359064248322,"RT @KyaUkhaadLega: *In Courts*

Normal People :             _/\_
Politicians &amp; Actors :  _/💰\_

#JayaVerdict #SalmanVerdict",2015-05-11 06:16:10+00:00
@naa_two,597646355910168576,RT @thekiranbedi: Fuuuuullllllllll Maaaarrrrkkkkksssss Tooooo  Oooouuuuurrr Judddddiiicccaiillll Ssssyyyttttemmss..Meraaa Bharat Mahaann. J…,2015-05-11 06:16:09+00:00
@naa_two,597646079429976064,"First Salman, now Amma. Sigh. Doob maro Indian Judiciary!! #JayaVerdict #Jayalalithaa #ShameOnIndianJudiciary",2015-05-11 06:15:03+00:00
@naa_two,597645559827017729,RT @coolfunnytshirt: AMMAzing turnaround!,2015-05-11 06:12:59+00:00
@naa_two,597645528252354560,RT @sardesairajdeep: Jaya acquitted; guess the Rs 66.65 crore assets didn't need an explanation or a tax return! #JayaVerdict,2015-05-11 06:12:52+00:00
@naa_two,597645454382268416,RT @waglenikhil: Law is equal to all VIPs!,2015-05-11 06:12:34+00:00
@naa_two,597037119761031168,"RT @rahulroushan: For benefit of India Today, you can search if a woman is MP or not here http://164.100.47.132/LssNew/Members/women.aspx",2015-05-09 13:55:16+00:00
@naa_two,597037114031624192,"RT @rahulroushan: Sadhvi Prachi says something stupid again, and wins a BJP ticket from India Today http://t.co/ThkDbSxKJv",2015-05-09 13:55:15+00:00
@naa_two,596931926100807680,"RT @AbhimanyuVyas: किसानो की भारी मांग पे आगया है, दो रुपए का पप्पू http://t.co/a1Up97nK6m",2015-05-09 06:57:16+00:00
@naa_two,596930365517746176,"RT @girirajsinghbjp: Liar RG is misleading the nation &amp; playing politics of deception with his constituency..
Exposed by Harsimrat Kaur

ht…",2015-05-09 06:51:04+00:00
@naa_two,596927899531235328,@Radroxxx Fuck. Ye ghumta kaise hai? 😱,2015-05-09 06:41:16+00:00
@naa_two,596863728156418048,"RT @jhunjhunwala: If Salman had hired Ram Jethmalani then he'd have been free, the SUV car would have gotten bail and the Judge would have …",2015-05-09 02:26:16+00:00
@naa_two,596863562665959426,"67/70 laa ke bhi ye haal. Marr jao aap to. 😂

RT @TimesNow: BJP, Congress trying best to ensure AAP fails in Delhi: Delhi CM Kejriwal (PTI)",2015-05-09 02:25:37+00:00
@naa_two,596863562665959426,"67/70 laa ke bhi ye haal. Marr jao aap to. 😂

RT @TimesNow: BJP, Congress trying best to ensure AAP fails in Delhi: Delhi CM Kejriwal (PTI)",2015-05-09 02:25:37+00:00
@naa_two,596862613033652224,"RT @theyashbhardwaj: GTA Bhai-city.

Runs over people
Gets Caught.
*Leavemealone*
Wanted Levels Gone. http://t.co/xeOW2URzg8",2015-05-09 02:21:50+00:00
@naa_two,596609670988505088,"RT @NewsX: #BailForSalman: Is #Salman still your hero? He is free on Bail, not a clean chit. 2.54 lakh under-trials, 'Expedited appeal' for…",2015-05-08 09:36:44+00:00
@naa_two,596608790646038529,RT @Chaitanya_13: Funny how Salman fans who were ridiculing the law are applauding the same right now.,2015-05-08 09:33:14+00:00
@naa_two,596608723373535232,"RT @RoflGandhi_: We often see our PM worried for youth of India, then we see youths attempting suicides for Salman. I think the PM should s…",2015-05-08 09:32:58+00:00
@naa_two,596608568612114433,RT @urjourno: Let no one say: All are equal before law. Convicted #SalmanKhan gets bail in hours. Thousands of under-trials languish in pri…,2015-05-08 09:32:21+00:00
@naa_two,596608035558002688,"RT @sardesairajdeep: 30,000 bail bond? Should it not be proportionate to ability to pay? And given straight to families who suffered? #Salm…",2015-05-08 09:30:14+00:00
@naa_two,596607543096414208,"RT @sagarikaghose: When a rich drunk person,without license drives SUV over poor people, kills one,hurts 3, he won't be punished if he's a …",2015-05-08 09:28:17+00:00
@naa_two,596584868982562816,@ChinmayGawas Jhand judiciary hai re. Kuch nahi hoga. #ShameOnIndianJudiciary #SalmanBailOrJail #SalmanVerdict,2015-05-08 07:58:11+00:00
@naa_two,596582095360626688,Ye aisa chutiya faisla denge. N ab Monday se garmi ki chutti pe jayenge. Hadd hai. #ShameOnIndianJudiciary #SalmanBailOrJail #SalmanVerdict,2015-05-08 07:47:10+00:00
@naa_two,596574624420212736,"Salman's jail term suspended. Shame on Bombay High Court &amp; #ShameOnIndianJudiciary
 #SalmanVerdict #SalmanBailOrJail",2015-05-08 07:17:28+00:00
@naa_two,596573852248903680,RT @BDUTT: 13 years to convict. 2 days to get sentence suspended (pending appeal). Wah. Wasnt that quick #Salman,2015-05-08 07:14:24+00:00
@naa_two,595930335260487680,"देर आये। दुरुस्त आये।
#SalmanVerdict",2015-05-06 12:37:18+00:00
@naa_two,595930236576894978,"To all ppl going berserk ovr 'Law is same fr all', wonder hw many yrs would a sessions court take to convict me fr killing u? #SalmanVerdict",2015-05-06 12:36:54+00:00
@naa_two,595780186848808960,"RT @KartikeyaTanna: Yaar, hadd Hai http://t.co/zmjBMDH4lX",2015-05-06 02:40:40+00:00
@naa_two,595465919394021376,"RT @KyaUkhaadLega: In a nutshell, this is what #NitinGadkari did ! http://t.co/C8Xnyz1Rgd",2015-05-05 05:51:53+00:00
@naa_two,595416701602246656,RT @KyaUkhaadLega: Charlotte Elizabeth Diana with Neil Nitin Mukesh and any one Sri Lankan player can form their own cricket team,2015-05-05 02:36:18+00:00
@naa_two,595416701602246656,RT @KyaUkhaadLega: Charlotte Elizabeth Diana with Neil Nitin Mukesh and any one Sri Lankan player can form their own cricket team,2015-05-05 02:36:18+00:00
@naa_two,595416661295026177,RT @ashwinskumar: Charlotte Elizabeth Diana. 2 more words to her name and she would make a fine Sri Lankan cricketer in future.,2015-05-05 02:36:09+00:00
@naa_two,595416466440196096,RT @EngineeRoholic: Christopher Nolan's watch http://t.co/JoP8vesKWm,2015-05-05 02:35:22+00:00
@naa_two,595221384734773249,@RuD_2410 Is bari pakka. 11th ko. 😂😝,2015-05-04 13:40:11+00:00
@naa_two,595220878540967936,"RT @ScoopWhoop: Here Are 10 Possible Opening Scenes For Sachin Tendulkar’s Biopic - http://t.co/LU2Gq3vH9q
#TheSachinProject http://t.co/zi…",2015-05-04 13:38:10+00:00
@naa_two,595217779235520512,@RuD_2410 Waise pprs aye to du!😂,2015-05-04 13:25:51+00:00
@naa_two,595216988923777025,"RT @timesofindia: BJP aims to be in power for next 30 years, Amit Shah says http://t.co/KQaquWu8VT http://t.co/1AX38oyNnA",2015-05-04 13:22:43+00:00
@naa_two,595216897357942784,"@RuD_2410 Nariyal chod baki sab moh maya hai. 😂😂😂

Series ckt. Parallel ckt. http://t.co/B5tLcoPBxI",2015-05-04 13:22:21+00:00
@naa_two,595216131331264513,"RT @bhak_sala: ""Current"" of Love flowing through Series and Parallel Circuits http://t.co/GTHj8quGV4",2015-05-04 13:19:18+00:00
@naa_two,595215894457946112,RT @ajayendar: OMG! Rising intolerance of...erm..Never mind! http://t.co/t3HyzSAZVS,2015-05-04 13:18:22+00:00
@naa_two,595215654258495488,"RT @stfu_veer: मध्यकालीन युग के सलमान खान
 http://t.co/vDFFW7E9iC",2015-05-04 13:17:25+00:00
@naa_two,595084291266121728,"Boxing mein kranti laate jee. Bahut hi krantikari.😂 

RT @ashutosh83B: My god !!!!! I wish I was a boxer !!!!",2015-05-04 04:35:25+00:00
@naa_two,595083713622343681,@ChinmayGawas @SirJadeja Karke #DontComeBackIndianMedia 😂,2015-05-04 04:33:08+00:00
@naa_two,595083606164254721,RT @ChinmayGawas: Dafuq is dis ? 😂😂 @Naa_Two   https://t.co/cDtJzo9Tv0,2015-05-04 04:32:42+00:00
@naa_two,595049068079947776,RT @CrimeMasterV2: Indian Media = Dhobi ka kutta,2015-05-04 02:15:27+00:00
@naa_two,594897279632314368,RT @timesofindia: Ninan's toon today 😜 http://t.co/ojYw0CbxKr,2015-05-03 16:12:18+00:00
@naa_two,594885035016069120,@MalhotraSaurabh Wo @bdutt office mein Zumba kar rahi thi. Hence the tremors.😂 #GoHomeIndianMedia,2015-05-03 15:23:39+00:00
@naa_two,594884680198918144,RT @MalhotraSaurabh: NDTV being NDTV. http://t.co/8DIg62gzEw,2015-05-03 15:22:14+00:00
@naa_two,594884518718214144,Waiting for our MSM to outrage over this. Or was it only limited to @gen_vksingh ? #GoHomeIndianMedia @JhaSanjay http://t.co/2x565Bg2gJ,2015-05-03 15:21:36+00:00
@naa_two,594883285689311232,RT @abdullah_omar: That's sets the record straight. Amazing what passes for genuine material on @twitter with no effort to verify  https://…,2015-05-03 15:16:42+00:00
@naa_two,594883285689311232,RT @abdullah_omar: That's sets the record straight. Amazing what passes for genuine material on @twitter with no effort to verify  https://…,2015-05-03 15:16:42+00:00
@naa_two,594879650574176256,"@INCIndia spokespersons like @JhaSanjay make me believe in the multiverse theory. Kaunse duniya mein hain ye log? 😂
#GoHomeIndianMedia",2015-05-03 15:02:15+00:00
@naa_two,594878939442491392,@JhaSanjay Khud ko kuch samajh na aye to thesaurus se bade words pel ke public ko gumraah karo. Acchi strategy hai. 🙏 #GoHomeIndianMedia,2015-05-03 14:59:26+00:00
@naa_two,594878448453062656,"Chutiyapa scale:
*random_congi_1* &lt; *random_congi_2 &lt;...&lt; MSM &lt;...&lt; *assorted_congi_spokespersons &lt;...&lt; Italian Bai &lt; Pappu &lt; @JhaSanjay",2015-05-03 14:57:29+00:00
@naa_two,594877119647260672,"@Radroxxx 😂🙈
'Mah sev, mah rullzz'",2015-05-03 14:52:12+00:00
@naa_two,594875573257646080,@Radroxxx Tere se accha to sev ke 2 packets tangaaun main handle se. 😂😂😂,2015-05-03 14:46:03+00:00
@naa_two,594875056590696449,@Radroxxx 'Sev for Sev Puri' to be specific. Bc. 😂😂😂,2015-05-03 14:44:00+00:00
@naa_two,594874602079137792,"RT @zzoker: *If Mahabharat had happened in our time*
Dhritarashtra- Sanjay yuddh mein kya ho raha hai ?
Sanjay- maharaj abhi buffering ho r…",2015-05-03 14:42:12+00:00
@naa_two,594874431974965250,@Radroxxx Tujhe bhi to wohi pasand hai. 'Ladybird'. Ab baat mat palat. 😂😜,2015-05-03 14:41:31+00:00
