,user_id,user,tweet_id,text,location,date,clean_text,polarity,subjectivity,sentiment,neg,neu,pos,compound,topic_id,topic
2439,2439068371,JeanineDFitz,1445849780236611595,"RT @DailyCaller: Sweden, Denmark Halt Moderna COVID-19 Vaccine For Young People https://t.co/Ys0sM1JFke",,2021-10-06 20:33:44+00:00,sweden denmark halt moderna covid 19 vaccine for young people,0.1,0.4,neutral,0.0,1.0,0.0,0.0,4,4
2440,2360098075,WJ_Pod,1445849689102770177,"RT @DailyCaller: Sweden, Denmark Halt Moderna COVID-19 Vaccine For Young People https://t.co/Ys0sM1JFke",,2021-10-06 20:33:23+00:00,sweden denmark halt moderna covid 19 vaccine for young people,0.1,0.4,neutral,0.0,1.0,0.0,0.0,4,4
2441,82969112,johnsonjr_john,1445849466657984513,"RT @DailyCaller: Sweden, Denmark Halt Moderna COVID-19 Vaccine For Young People https://t.co/Ys0sM1JFke",,2021-10-06 20:32:30+00:00,sweden denmark halt moderna covid 19 vaccine for young people,0.1,0.4,neutral,0.0,1.0,0.0,0.0,4,4
2442,1308464094895374338,RedWolf74808961,1445849413998419980,"RT @DailyCaller: Sweden, Denmark Halt Moderna COVID-19 Vaccine For Young People https://t.co/Ys0sM1JFke",,2021-10-06 20:32:17+00:00,sweden denmark halt moderna covid 19 vaccine for young people,0.1,0.4,neutral,0.0,1.0,0.0,0.0,4,4
2443,1430992106139443210,Irish7114,1445849294024572928,"RT @DailyCaller: Sweden, Denmark Halt Moderna COVID-19 Vaccine For Young People https://t.co/Ys0sM1JFke",,2021-10-06 20:31:48+00:00,sweden denmark halt moderna covid 19 vaccine for young people,0.1,0.4,neutral,0.0,1.0,0.0,0.0,4,4
2444,1365812088896167939,Barbara25857348,1445849173367029764,"RT @DailyCaller: Sweden, Denmark Halt Moderna COVID-19 Vaccine For Young People https://t.co/Ys0sM1JFke",,2021-10-06 20:31:20+00:00,sweden denmark halt moderna covid 19 vaccine for young people,0.1,0.4,neutral,0.0,1.0,0.0,0.0,4,4
2445,22715186,heatherhunterdc,1445849154073231361,"RT @DailyCaller: Sweden, Denmark Halt Moderna COVID-19 Vaccine For Young People https://t.co/Ys0sM1JFke",,2021-10-06 20:31:15+00:00,sweden denmark halt moderna covid 19 vaccine for young people,0.1,0.4,neutral,0.0,1.0,0.0,0.0,4,4
2446,1380887932152639496,HunterBidenPar1,1445849120950812672,"RT @DailyCaller: Sweden, Denmark Halt Moderna COVID-19 Vaccine For Young People https://t.co/Ys0sM1JFke",,2021-10-06 20:31:07+00:00,sweden denmark halt moderna covid 19 vaccine for young people,0.1,0.4,neutral,0.0,1.0,0.0,0.0,4,4
2447,1238467680773894146,CoronaUpdateBot,1445848933603840001,"RT @DailyCaller: Sweden, Denmark Halt Moderna COVID-19 Vaccine For Young People https://t.co/Ys0sM1JFke",,2021-10-06 20:30:23+00:00,sweden denmark halt moderna covid 19 vaccine for young people,0.1,0.4,neutral,0.0,1.0,0.0,0.0,4,4
2448,612931307,ADevotedYogi,1445834922015408128,"RT @DailyCaller: Fauci Still Wants To Work With Wuhan Lab, Despite Persisting Mystery Around Pandemic Origin https://t.co/SNbnOUqs81",,2021-10-06 19:34:42+00:00,fauci still wants to work with wuhan lab despite persisting mystery around pandemic origin,0.2,0.1,neutral,0.0,1.0,0.0,0.0,2,2
2449,1161365164341518336,lindalovestrum2,1445830352686227456,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-06 19:16:32+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2450,4259657309,gltan1969,1445815902553792523,@shellywms0 @HammerDawg @jimfusillibooks @johnrich @MSNBC @CNN @NBCNews @abcnews @CBSNews @NPR @washingtonpost… https://t.co/lTrfQBKPcm,,2021-10-06 18:19:07+00:00,,0.0,0.0,neutral,0.0,0.0,0.0,0.0,0,0
2451,1371525769567088642,damu98118240,1445801132505239561,"RT @Chris_1791: Sweden, Denmark Halt Moderna COVID-19 Vaccine For Young People https://t.co/nCdXAdssTd via @DailyCaller",,2021-10-06 17:20:26+00:00,sweden denmark halt moderna covid 19 vaccine for young people via,0.1,0.4,neutral,0.0,1.0,0.0,0.0,4,4
2452,1205447921749155841,Michaeljhoogen1,1445797341223534593,"RT @Chris_1791: Sweden, Denmark Halt Moderna COVID-19 Vaccine For Young People https://t.co/nCdXAdssTd via @DailyCaller",,2021-10-06 17:05:22+00:00,sweden denmark halt moderna covid 19 vaccine for young people via,0.1,0.4,neutral,0.0,1.0,0.0,0.0,4,4
2453,312149882,Chris_1791,1445796783792144392,"Sweden, Denmark Halt Moderna COVID-19 Vaccine For Young People https://t.co/nCdXAdssTd via @DailyCaller",,2021-10-06 17:03:09+00:00,sweden denmark halt moderna covid 19 vaccine for young people via,0.1,0.4,neutral,0.0,1.0,0.0,0.0,4,4
2454,83739756,jimfusillibooks,1445742188160172048,@gltan1969 @johnrich @MSNBC @CNN @NBCNews @abcnews @CBSNews @NPR @washingtonpost @HuffPost @AP @USATODAY @FoxNews… https://t.co/xP5uIZL52o,,2021-10-06 13:26:12+00:00,,0.0,0.0,neutral,0.0,0.0,0.0,0.0,0,0
2455,1639103916,RomanaTigas91,1445739870094123011,@rcrocknroll @DailyCaller Covid is NEVER going away. Deal with it. Now.,,2021-10-06 13:17:00+00:00,covid is never going away deal with it now,0.0,0.0,neutral,0.0,1.0,0.0,0.0,5,5
2456,349027514,LaurieMettier,1445730480880590854,RT @BruceatLiberty1: Fauci Says Immigrants Aren’t Behind New COVID-19 Surges https://t.co/mJ3yihzpSW via @dailycaller,,2021-10-06 12:39:41+00:00,fauci says immigrants aren t behind new covid 19 surges via,-0.13181818181818183,0.5772727272727273,neutral,0.0,1.0,0.0,0.0,5,5
2457,1347342665294241794,BruceatLiberty1,1445730407844966406,Fauci Says Immigrants Aren’t Behind New COVID-19 Surges https://t.co/mJ3yihzpSW via @dailycaller,,2021-10-06 12:39:24+00:00,fauci says immigrants aren t behind new covid 19 surges via,-0.13181818181818183,0.5772727272727273,neutral,0.0,1.0,0.0,0.0,5,5
2458,277030227,spikerclifton,1445444712903544837,"RT @IRLILaw: Fauci Says Immigrants Aren’t Behind New COVID-19 Surges
https://t.co/VOeONROple
via @DailyCaller",,2021-10-05 17:44:09+00:00,fauci says immigrants aren t behind new covid 19 surges via,-0.13181818181818183,0.5772727272727273,neutral,0.0,1.0,0.0,0.0,5,5
2459,778671623746490368,IRLILaw,1445441151792713728,"Fauci Says Immigrants Aren’t Behind New COVID-19 Surges
https://t.co/VOeONROple
via @DailyCaller",,2021-10-05 17:30:00+00:00,fauci says immigrants aren t behind new covid 19 surges via,-0.13181818181818183,0.5772727272727273,neutral,0.0,1.0,0.0,0.0,5,5
2460,960540152756973568,CQDThisIsCOVM62,1445417672200445959,@VignonMarcel @KateRussell365 @5ystemCrash @TheWood52925 @DailyCaller I was gonna say helmet until I remember there… https://t.co/xtH1AJmHoI,,2021-10-05 15:56:42+00:00,i was gonna say helmet until i remember there,0.0,0.0,neutral,0.0,1.0,0.0,0.0,6,6
2461,1353755764888752131,oranges_to,1445406128423178243,"@NancyMack3 @DailyCaller Your immunity after getting Covid only last about 7 months. In a new study, which appears… https://t.co/oFW7ailbP0",,2021-10-05 15:10:50+00:00,your immunity after getting covid only last about 7 months in a new study which appears,0.04545454545454545,0.5070707070707071,neutral,0.0,1.0,0.0,0.0,5,5
2462,312149882,Chris_1791,1445383162066997250,FACT CHECK: Facebook Post Claims To Show Evidence Joe Biden Used A Body Double For His COVID-19 Vaccine Booster Sho… https://t.co/TUDFWkISCm,,2021-10-05 13:39:34+00:00,fact check facebook post claims to show evidence joe biden used a body double for his covid 19 vaccine booster sho,0.0,0.0,neutral,0.0,1.0,0.0,0.0,4,4
2463,1189198464317612037,NevensThom,1445377573081522177,Fauci Says Immigrants Aren’t Behind New COVID-19 Surges https://t.co/gvzoXJaK2R via @dailycaller,,2021-10-05 13:17:21+00:00,fauci says immigrants aren t behind new covid 19 surges via,-0.13181818181818183,0.5772727272727273,neutral,0.0,1.0,0.0,0.0,5,5
2464,1229515301026435073,kidelhoper,1445368649536131075,@DailyCaller Stephanie Grisham: Trump's ex-press secretary says former administration's handling of Covid-19 was 't… https://t.co/ghWZFvu0ZC,,2021-10-05 12:41:54+00:00,stephanie grisham trump s ex press secretary says former administration s handling of covid 19 was t,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,0
2465,1325158688047292419,KateRussell365,1445354709938810885,@janetmarieruss1 @DailyCaller The right to spread Covid,,2021-10-05 11:46:30+00:00,the right to spread covid,0.2857142857142857,0.5357142857142857,neutral,0.0,1.0,0.0,0.0,5,5
2466,1076519780910358528,Singula19157162,1445266914490687492,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-05 05:57:38+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2467,1304029440155017219,demikupp,1445262027610546178,@DailyCaller Hey Fauci… do you think it’s “prudent” for a stranger  to be spraying Covid up on one’s face?  Send her  back,,2021-10-05 05:38:13+00:00,hey fauci do you think it s prudent for a stranger to be spraying covid up on one s face send her back,0.0,0.0,neutral,0.0,1.0,0.0,0.0,9,9
2468,1266879202264969216,PRM13001813,1445250339909750785,"@DewayneMizell @Swhelton @DailyCaller Nope!
https://t.co/J5U9uuP8Hy",,2021-10-05 04:51:47+00:00,nope,0.0,0.0,neutral,0.0,1.0,0.0,0.0,7,7
2469,823391593612931072,kenstradamus,1445223102724587522,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-05 03:03:33+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2470,46238978,TIGGERR00,1445222459175809029,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-05 03:00:59+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2471,776091004311044096,bunnyofdoom1974,1445219722556018692,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-05 02:50:07+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2472,738146696387923968,Cburns33Jones,1445218070591643648,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-05 02:43:33+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2473,20212159,LunasStar,1445215955991375872,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-05 02:35:09+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2474,748563409,LangDixon1991,1445215722997747715,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-05 02:34:13+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2475,1187520594478338048,Evelyn59668073,1445185912544051201,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-05 00:35:46+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2476,1365003254363549696,CELTICHODL,1445180370811592705,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-05 00:13:45+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2477,929793010191294470,MyrtleB29088191,1445178139269795848,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-05 00:04:53+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2478,89601054,drb2567,1445177284592234496,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-05 00:01:29+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2479,576801455,kathyfisher10,1445175108977397760,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 23:52:50+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2480,809125310377721856,kravtodd,1445158504747212800,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 22:46:51+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2481,372787472,MissvalCa,1445156789075341320,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 22:40:02+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2482,84187961,scotinstowe,1445154432296030213,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 22:30:40+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2483,727229365554049024,rowberry444,1445154255434825731,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 22:29:58+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2484,1389557702666424326,LongbranchOK,1445152196077789190,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 22:21:47+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2485,1132398788,OceandocScott,1445138891242151950,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 21:28:55+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2486,732286654073831424,LoveYouCB51,1445138385539055616,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 21:26:55+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2487,1142574893231464455,edwardb79731696,1445137922102071299,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 21:25:04+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2488,1273776156450402305,fornsby3000,1445135900145508367,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 21:17:02+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2489,22230837,SampleATL,1445129938793811981,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 20:53:21+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2490,22269058,tracenthe88s,1445121323689132037,@DailyCaller @TuckerCarlson REPORT NOW! https://t.co/HsWYkyIHAA,,2021-10-04 20:19:07+00:00,report now,0.0,0.0,neutral,0.0,1.0,0.0,0.0,4,4
2491,2375863494,RobertJJacobsen,1445120220021022722,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 20:14:44+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2492,1362170729584877569,rettiwtskcus2,1445115411591278595,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 19:55:37+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2493,1229515301026435073,kidelhoper,1445115218544283648,"@DailyCaller did he say anything about the 17 OTHER MANDATES

FOR HEALTH REASONS THAT OUR KIDS GET BEFORE

AND DURI… https://t.co/hTB0tmwoGY",,2021-10-04 19:54:51+00:00,did he say anything about the 17 other mandates for health reasons that our kids get before and duri,-0.125,0.375,neutral,0.0,1.0,0.0,0.0,6,6
2494,1329627928431370246,TheBayBee1,1445114229346947087,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 19:50:55+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2495,2620303550,kotenokrosa,1445113798608687126,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 19:49:13+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2496,16481756,Sassypaws,1445112816491540485,Fauci Says Immigrants Aren’t Behind New COVID-19 Surges https://t.co/HYqQnceTeA via @dailycaller,,2021-10-04 19:45:19+00:00,fauci says immigrants aren t behind new covid 19 surges via,-0.13181818181818183,0.5772727272727273,neutral,0.0,1.0,0.0,0.0,5,5
2497,532793173,DONSPICKLER,1445112044760571911,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 19:42:15+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2498,116473390,Zoom81,1445106969140940808,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 19:22:04+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2499,73030051,drumorhasit,1445106420110614529,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 19:19:53+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2500,182965523,magibette,1445104510897115140,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD https://t.co/yAyD1XufHa",,2021-10-04 19:12:18+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2501,707284988069351424,22norsedad,1445102792616693767,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 19:05:29+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2502,4856728953,LoneEagal21,1445101133127684106,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:58:53+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2503,1243977242650324994,Aleethiaa,1445100647565697029,"@DailyCaller #ChuckSchumer must be removed from politics! @SenSchumer @USSupremeCourt
#USA #NYC #NewYork #politics… https://t.co/BY3StvSHYF",,2021-10-04 18:56:57+00:00,chuckschumer must be removed from politics usa nyc newyork politics,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,2
2504,823628287364780032,pie4546,1445100324428075012,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:55:40+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2505,3667512252,GHOST_LETTERS,1445100246816722952,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:55:22+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2506,808379681732984833,pibobnokc,1445100244484624390,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:55:21+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2507,18224041,isitart,1445099812060377091,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:53:38+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2508,139728950,mayosdream,1445099575677751296,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:52:42+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2509,552014431,1617miche,1445099340016590851,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:51:45+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2510,87243754,LookingGr8t,1445098905801089033,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:50:02+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2511,1422366325792464901,NebJacobs32,1445098721025351685,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:49:18+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2512,1325313488,WhirledPeas4Kay,1445098354753486850,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:47:51+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2513,1537114890,sabine_durden,1445097088178659331,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:42:49+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2514,2465933041,bjthomas44,1445095206236393501,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:35:20+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2515,586139667,FloridaSurfer07,1445094814907830282,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:33:47+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2516,1351253039546564608,QueenHollyFayO1,1445094594090315782,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:32:54+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2517,897512029883445248,momislazy11,1445094358806671374,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:31:58+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2518,1252625392801910784,HOLLYStubbs17,1445094135208288262,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:31:05+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2519,39517374,jsr__,1445093795058565134,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:29:43+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2520,759173962693767168,shepherdsdonns,1445093638262951945,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:29:06+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2521,18894312,marbren,1445093504149975041,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:28:34+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2522,213143827,_ross_sims,1445093085210464263,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:26:54+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2523,1036828279968280576,2Thedogpound,1445092930230890496,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:26:17+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2524,2791163043,stonecoldhk,1445092866619891714,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:26:02+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2525,14774256,g8t0r,1445092794444435467,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:25:45+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2526,2236677127,luvindiemusic,1445092200560402432,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:23:23+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2527,729172882920771584,duckonajunebug2,1445092163885350914,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:23:15+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2528,41109566,smokintiger,1445091578557698048,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:20:55+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2529,360704203,DBlank212,1445091533728981004,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:20:44+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2530,497465687,bradhatter69,1445091133185536009,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:19:09+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
2531,788945381480464386,Samtaylorrose,1445090763826765837,"RT @DailyCaller: We fact-checked this last week. 

It’s false 

https://t.co/eH5zwedNYD",,2021-10-04 18:17:41+00:00,we fact checked this last week it s false,-0.20000000000000004,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,3,3
